parent_material_id,child_material_id,quantity
MAT_T0_02779,MAT_T1_03360,17.14
MAT_T0_02781,MAT_T1_03997,18.45
MAT_T0_02781,MAT_T1_00153,14.34
MAT_T0_02781,MAT_T1_05098,12.4
MAT_T0_02786,MAT_T1_00846,16.44
MAT_T0_02786,MAT_T1_01563,2.41
MAT_T0_02786,MAT_T1_06206,4.7
MAT_T0_02786,MAT_T1_02289,11.95
MAT_T0_02786,MAT_T1_02186,4.1
MAT_T0_02794,MAT_T1_01335,1.79
MAT_T0_02794,MAT_T1_00421,1.99
MAT_T0_02794,MAT_T1_05927,19.85
MAT_T0_02794,MAT_T1_02855,5.05
MAT_T0_02795,MAT_T1_00721,10.92
MAT_T0_02795,MAT_T1_04889,7.63
MAT_T0_02795,MAT_T1_05124,3.94
MAT_T0_02795,MAT_T1_03981,9.53
MAT_T0_02796,MAT_T1_05705,8.38
MAT_T0_02796,MAT_T1_00056,3.02
MAT_T0_02824,MAT_T1_01866,13.34
MAT_T0_02824,MAT_T1_04410,18.42
MAT_T0_02824,MAT_T1_01310,19.9
MAT_T0_02824,MAT_T1_00328,12.25
MAT_T0_02859,MAT_T1_04023,4.19
MAT_T0_02859,MAT_T1_00724,3.24
MAT_T0_02859,MAT_T1_04527,9.2
MAT_T0_02859,MAT_T1_03505,16.8
MAT_T0_02859,MAT_T1_05098,2.21
MAT_T0_02859,MAT_T1_00974,2.56
MAT_T0_02956,MAT_T1_01193,17.41
MAT_T0_02956,MAT_T1_06961,14.5
MAT_T0_02956,MAT_T1_01310,15.82
MAT_T0_02961,MAT_T1_06443,2.13
MAT_T0_02961,MAT_T1_06369,7.17
MAT_T0_02961,MAT_T1_02313,12.09
MAT_T0_02961,MAT_T1_02046,15.17
MAT_T0_02969,MAT_T1_05124,3.19
MAT_T0_02969,MAT_T1_06126,6.41
MAT_T0_02969,MAT_T1_01335,13.59
MAT_T0_02969,MAT_T1_00567,12.4
MAT_T0_02969,MAT_T1_04527,11.54
MAT_T0_02969,MAT_T1_01526,14.06
MAT_T0_02969,MAT_T1_02313,14.32
MAT_T0_03010,MAT_T1_01075,13.03
MAT_T0_03010,MAT_T1_00179,11.84
MAT_T0_03010,MAT_T1_06140,8.69
MAT_T0_03010,MAT_T1_04180,11.4
MAT_T0_03013,MAT_T1_03139,4.1
MAT_T0_03013,MAT_T1_03920,2.24
MAT_T0_03013,MAT_T1_00294,15.34
MAT_T0_03013,MAT_T1_03791,17.01
MAT_T0_03044,MAT_T1_04479,8.69
MAT_T0_03044,MAT_T1_00047,6.21
MAT_T0_03044,MAT_T1_05439,2.96
MAT_T0_03044,MAT_T1_01209,14.09
MAT_T0_03055,MAT_T1_05876,17.65
MAT_T0_03055,MAT_T1_00107,14.33
MAT_T0_03055,MAT_T1_02712,14.14
MAT_T0_03055,MAT_T1_02726,10.49
MAT_T0_03055,MAT_T1_04320,2.94
MAT_T0_03055,MAT_T1_00421,1.72
MAT_T0_03070,MAT_T1_05837,7.19
MAT_T0_03070,MAT_T1_02507,6.33
MAT_T0_03070,MAT_T1_02940,17.63
MAT_T0_03070,MAT_T1_04513,1.57
MAT_T0_03070,MAT_T1_05954,8.67
MAT_T0_03082,MAT_T1_06194,16.74
MAT_T0_03082,MAT_T1_03642,18.32
MAT_T0_03121,MAT_T1_00340,8.87
MAT_T0_03161,MAT_T1_01310,9.21
MAT_T0_03161,MAT_T1_04782,11.59
MAT_T0_03161,MAT_T1_02832,14.0
MAT_T0_03161,MAT_T1_03750,13.12
MAT_T0_03161,MAT_T1_04246,18.38
MAT_T0_03205,MAT_T1_03826,1.77
MAT_T0_03205,MAT_T1_06039,5.9
MAT_T0_03205,MAT_T1_06767,12.56
MAT_T0_03218,MAT_T1_02960,3.72
MAT_T0_03218,MAT_T1_00771,12.75
MAT_T0_03218,MAT_T1_03261,1.31
MAT_T0_03233,MAT_T1_06486,4.4
MAT_T0_03233,MAT_T1_03920,17.11
MAT_T0_03233,MAT_T1_04774,13.82
MAT_T0_03233,MAT_T1_06724,12.91
MAT_T0_03233,MAT_T1_04643,6.47
MAT_T0_03233,MAT_T1_04536,8.72
MAT_T0_03234,MAT_T1_04191,17.68
MAT_T0_03234,MAT_T1_06324,16.32
MAT_T0_03234,MAT_T1_00870,4.71
MAT_T0_03281,MAT_T1_01032,18.82
MAT_T0_03281,MAT_T1_04194,19.38
MAT_T0_03282,MAT_T1_05124,19.63
MAT_T0_03282,MAT_T1_01392,8.62
MAT_T0_03282,MAT_T1_05475,9.92
MAT_T0_03316,MAT_T1_03165,17.91
MAT_T0_03316,MAT_T1_04066,7.08
MAT_T0_03324,MAT_T1_00124,2.61
MAT_T0_03324,MAT_T1_01331,15.41
MAT_T0_03324,MAT_T1_04180,8.35
MAT_T0_03324,MAT_T1_01307,15.61
MAT_T0_03324,MAT_T1_06369,11.26
MAT_T0_03324,MAT_T1_04665,9.27
MAT_T0_03324,MAT_T1_04186,15.59
MAT_T0_03326,MAT_T1_03321,3.42
MAT_T0_03326,MAT_T1_06275,16.35
MAT_T0_03326,MAT_T1_05454,8.6
MAT_T0_03341,MAT_T1_05798,13.36
MAT_T0_03341,MAT_T1_06237,3.37
MAT_T0_03341,MAT_T1_06562,8.02
MAT_T0_03341,MAT_T1_04387,3.99
MAT_T0_03341,MAT_T1_05011,10.46
MAT_T0_03345,MAT_T1_05098,18.04
MAT_T0_03345,MAT_T1_03176,16.62
MAT_T0_03345,MAT_T1_00435,10.45
MAT_T0_03345,MAT_T1_01600,3.51
MAT_T0_03345,MAT_T1_00619,2.65
MAT_T0_03359,MAT_T1_01507,19.26
MAT_T0_03359,MAT_T1_03568,7.46
MAT_T0_03359,MAT_T1_02960,7.49
MAT_T0_03359,MAT_T1_01851,15.11
MAT_T0_03361,MAT_T1_00330,7.1
MAT_T0_03361,MAT_T1_00009,16.9
MAT_T0_03361,MAT_T1_05452,16.92
MAT_T0_03368,MAT_T1_03346,8.42
MAT_T0_03368,MAT_T1_06285,2.19
MAT_T0_03387,MAT_T1_01856,19.16
MAT_T0_03387,MAT_T1_01087,2.07
MAT_T0_03387,MAT_T1_03966,15.68
MAT_T0_03407,MAT_T1_00063,18.26
MAT_T0_03407,MAT_T1_06511,18.04
MAT_T0_03407,MAT_T1_03940,7.28
MAT_T0_03419,MAT_T1_00908,8.06
MAT_T0_03419,MAT_T1_01908,8.86
MAT_T0_03419,MAT_T1_01171,7.26
MAT_T0_03419,MAT_T1_05417,19.25
MAT_T0_03419,MAT_T1_02913,12.85
MAT_T0_03439,MAT_T1_03139,1.13
MAT_T0_03439,MAT_T1_06884,2.62
MAT_T0_03439,MAT_T1_01514,3.79
MAT_T0_03439,MAT_T1_02584,17.69
MAT_T0_03439,MAT_T1_01515,6.15
MAT_T0_03439,MAT_T1_01265,5.9
MAT_T0_03439,MAT_T1_01223,15.14
MAT_T0_03445,MAT_T1_01091,18.6
MAT_T0_03445,MAT_T1_02986,10.22
MAT_T0_03445,MAT_T1_06627,5.23
MAT_T0_03445,MAT_T1_00727,14.2
MAT_T0_03445,MAT_T1_03088,16.21
MAT_T0_03445,MAT_T1_00294,4.74
MAT_T0_03445,MAT_T1_05685,17.01
MAT_T0_03474,MAT_T1_04846,15.37
MAT_T0_03474,MAT_T1_05010,2.84
MAT_T0_03474,MAT_T1_06206,3.18
MAT_T0_03474,MAT_T1_05752,18.68
MAT_T0_03474,MAT_T1_01526,3.8
MAT_T0_03474,MAT_T1_03248,2.76
MAT_T0_03474,MAT_T1_00447,10.35
MAT_T0_03503,MAT_T1_05990,13.41
MAT_T0_03503,MAT_T1_05434,19.24
MAT_T0_03503,MAT_T1_00786,16.28
MAT_T0_03503,MAT_T1_05208,11.77
MAT_T0_03503,MAT_T1_01091,3.86
MAT_T0_03508,MAT_T1_03360,19.87
MAT_T0_03508,MAT_T1_01667,10.87
MAT_T0_03508,MAT_T1_04353,12.71
MAT_T0_03508,MAT_T1_03791,16.31
MAT_T0_03551,MAT_T1_02264,19.48
MAT_T0_03551,MAT_T1_03642,15.75
MAT_T0_03551,MAT_T1_03966,17.55
MAT_T0_03551,MAT_T1_05232,17.47
MAT_T0_03551,MAT_T1_04912,8.92
MAT_T0_03551,MAT_T1_04739,15.58
MAT_T0_03578,MAT_T1_03193,10.93
MAT_T0_03578,MAT_T1_05208,11.13
MAT_T0_03589,MAT_T1_02046,6.98
MAT_T0_03589,MAT_T1_05115,6.61
MAT_T0_03589,MAT_T1_06524,4.53
MAT_T0_03589,MAT_T1_01514,13.15
MAT_T0_03590,MAT_T1_02147,18.08
MAT_T0_03590,MAT_T1_03600,19.43
MAT_T0_03590,MAT_T1_01166,13.91
MAT_T0_03590,MAT_T1_00684,15.39
MAT_T0_03599,MAT_T1_05844,1.88
MAT_T0_03599,MAT_T1_00230,5.74
MAT_T0_03599,MAT_T1_03626,7.39
MAT_T0_03618,MAT_T1_02431,14.99
MAT_T0_03618,MAT_T1_05853,4.55
MAT_T0_03624,MAT_T1_04911,19.75
MAT_T0_03624,MAT_T1_01610,9.39
MAT_T0_03624,MAT_T1_00056,9.98
MAT_T0_03646,MAT_T1_04102,19.43
MAT_T0_03646,MAT_T1_04100,6.69
MAT_T0_03646,MAT_T1_00435,14.43
MAT_T0_03646,MAT_T1_05576,16.73
MAT_T0_03646,MAT_T1_01293,9.49
MAT_T0_03646,MAT_T1_05705,14.74
MAT_T0_03646,MAT_T1_05778,3.46
MAT_T0_03681,MAT_T1_06511,9.98
MAT_T0_03685,MAT_T1_02186,2.37
MAT_T0_03723,MAT_T1_02236,4.6
MAT_T0_03723,MAT_T1_04191,8.06
MAT_T0_03723,MAT_T1_05855,15.25
MAT_T0_03723,MAT_T1_03940,3.59
MAT_T0_03723,MAT_T1_06323,3.44
MAT_T0_03743,MAT_T1_06788,16.99
MAT_T0_03743,MAT_T1_06775,14.53
MAT_T0_03743,MAT_T1_00340,18.87
MAT_T0_03743,MAT_T1_05009,5.88
MAT_T0_03747,MAT_T1_02835,16.3
MAT_T0_03747,MAT_T1_02289,2.55
MAT_T0_03747,MAT_T1_00026,18.52
MAT_T0_03747,MAT_T1_06601,7.75
MAT_T0_03747,MAT_T1_01193,12.23
MAT_T0_03747,MAT_T1_00137,17.48
MAT_T0_03760,MAT_T1_04133,7.7
MAT_T0_03760,MAT_T1_03296,9.77
MAT_T0_03805,MAT_T1_02907,2.31
MAT_T0_03805,MAT_T1_02170,16.12
MAT_T0_03805,MAT_T1_02226,17.15
MAT_T0_03816,MAT_T1_01033,5.31
MAT_T0_03816,MAT_T1_01209,5.62
MAT_T0_03816,MAT_T1_03981,6.26
MAT_T0_03816,MAT_T1_02411,12.03
MAT_T0_03861,MAT_T1_04711,4.13
MAT_T0_03882,MAT_T1_04539,17.0
MAT_T0_03903,MAT_T1_04864,15.25
MAT_T0_03903,MAT_T1_00257,15.18
MAT_T0_03903,MAT_T1_00971,16.04
MAT_T0_03903,MAT_T1_00230,6.75
MAT_T0_03909,MAT_T1_03173,12.39
MAT_T0_03909,MAT_T1_03210,7.92
MAT_T0_03909,MAT_T1_06285,14.52
MAT_T0_03912,MAT_T1_03914,14.94
MAT_T0_03912,MAT_T1_05824,10.95
MAT_T0_03912,MAT_T1_04405,2.75
MAT_T0_03912,MAT_T1_06524,18.72
MAT_T0_03912,MAT_T1_00686,10.72
MAT_T0_03918,MAT_T1_00502,11.88
MAT_T0_03918,MAT_T1_01308,3.92
MAT_T0_03918,MAT_T1_01152,12.53
MAT_T0_03918,MAT_T1_03999,5.13
MAT_T0_03943,MAT_T1_04566,17.48
MAT_T0_03943,MAT_T1_02268,19.1
MAT_T0_03943,MAT_T1_05417,5.0
MAT_T0_03943,MAT_T1_01268,3.23
MAT_T0_03943,MAT_T1_05098,4.18
MAT_T0_03943,MAT_T1_03139,5.35
MAT_T0_03943,MAT_T1_06144,12.44
MAT_T0_03964,MAT_T1_02851,18.66
MAT_T0_03964,MAT_T1_05876,9.34
MAT_T0_03964,MAT_T1_00391,6.51
MAT_T0_03969,MAT_T1_02179,14.03
MAT_T0_04041,MAT_T1_03373,6.88
MAT_T0_04041,MAT_T1_05475,9.96
MAT_T0_04041,MAT_T1_02265,17.31
MAT_T0_04041,MAT_T1_04235,5.86
MAT_T0_04041,MAT_T1_05855,9.72
MAT_T0_04041,MAT_T1_04835,5.2
MAT_T0_04042,MAT_T1_04160,8.81
MAT_T0_04063,MAT_T1_03867,1.24
MAT_T0_04063,MAT_T1_04278,13.77
MAT_T0_04064,MAT_T1_04710,8.17
MAT_T0_04065,MAT_T1_01392,3.28
MAT_T0_04065,MAT_T1_01649,19.37
MAT_T0_04065,MAT_T1_05799,15.96
MAT_T0_04065,MAT_T1_01574,13.26
MAT_T0_04086,MAT_T1_01268,12.04
MAT_T0_04086,MAT_T1_01190,18.63
MAT_T0_04103,MAT_T1_05213,11.56
MAT_T0_04103,MAT_T1_04428,5.97
MAT_T0_04103,MAT_T1_05675,9.37
MAT_T0_04103,MAT_T1_01708,9.11
MAT_T0_04103,MAT_T1_05009,14.46
MAT_T0_04124,MAT_T1_02236,4.75
MAT_T0_04124,MAT_T1_06284,1.21
MAT_T0_04124,MAT_T1_02171,6.69
MAT_T0_04135,MAT_T1_03940,11.83
MAT_T0_04135,MAT_T1_06649,13.58
MAT_T0_04135,MAT_T1_06151,1.7
MAT_T0_04135,MAT_T1_04536,8.64
MAT_T0_04156,MAT_T1_06846,19.78
MAT_T0_04156,MAT_T1_04236,2.8
MAT_T0_04156,MAT_T1_00328,4.85
MAT_T0_04156,MAT_T1_02940,13.42
MAT_T0_04156,MAT_T1_05725,6.03
MAT_T0_04156,MAT_T1_03863,19.97
MAT_T0_04162,MAT_T1_05452,17.69
MAT_T0_04162,MAT_T1_02986,11.69
MAT_T0_04162,MAT_T1_06114,3.14
MAT_T0_04178,MAT_T1_05452,6.88
MAT_T0_04178,MAT_T1_06807,17.34
MAT_T0_04204,MAT_T1_04540,3.93
MAT_T0_04204,MAT_T1_03853,5.97
MAT_T0_04204,MAT_T1_01038,3.25
MAT_T0_04221,MAT_T1_04187,13.96
MAT_T0_04221,MAT_T1_02484,10.0
MAT_T0_04221,MAT_T1_04864,14.44
MAT_T0_04221,MAT_T1_05876,6.83
MAT_T0_04222,MAT_T1_02373,12.89
MAT_T0_04222,MAT_T1_04071,11.05
MAT_T0_04222,MAT_T1_02689,2.58
MAT_T0_04247,MAT_T1_04377,18.59
MAT_T0_04247,MAT_T1_03708,15.02
MAT_T0_04247,MAT_T1_06122,16.59
MAT_T0_04247,MAT_T1_03836,16.32
MAT_T0_04276,MAT_T1_04044,2.39
MAT_T0_04276,MAT_T1_06045,5.69
MAT_T0_04276,MAT_T1_02788,11.9
MAT_T0_04276,MAT_T1_01736,4.75
MAT_T0_04288,MAT_T1_01070,4.68
MAT_T0_04288,MAT_T1_02190,14.1
MAT_T0_04288,MAT_T1_04367,7.39
MAT_T0_04290,MAT_T1_05138,10.29
MAT_T0_04290,MAT_T1_01841,9.76
MAT_T0_04373,MAT_T1_05450,11.79
MAT_T0_04373,MAT_T1_05110,7.86
MAT_T0_04373,MAT_T1_04965,11.62
MAT_T0_04373,MAT_T1_05048,2.37
MAT_T0_04373,MAT_T1_03997,16.84
MAT_T0_04441,MAT_T1_03346,12.11
MAT_T0_04441,MAT_T1_00942,5.18
MAT_T0_04441,MAT_T1_05041,16.47
MAT_T0_04441,MAT_T1_02772,11.55
MAT_T0_04441,MAT_T1_06241,19.24
MAT_T0_04441,MAT_T1_00721,13.39
MAT_T0_04442,MAT_T1_03184,4.65
MAT_T0_04442,MAT_T1_01851,12.55
MAT_T0_04442,MAT_T1_04539,1.25
MAT_T0_04442,MAT_T1_05108,16.42
MAT_T0_04442,MAT_T1_01308,17.14
MAT_T0_04451,MAT_T1_01150,2.79
MAT_T0_04451,MAT_T1_03994,2.56
MAT_T0_04451,MAT_T1_00248,12.59
MAT_T0_04451,MAT_T1_00328,7.35
MAT_T0_04467,MAT_T1_05477,6.85
MAT_T0_04467,MAT_T1_00009,4.49
MAT_T0_04471,MAT_T1_02097,12.75
MAT_T0_04471,MAT_T1_04387,15.4
MAT_T0_04471,MAT_T1_02681,5.97
MAT_T0_04471,MAT_T1_05179,12.12
MAT_T0_04500,MAT_T1_00107,2.85
MAT_T0_04500,MAT_T1_00908,18.74
MAT_T0_04500,MAT_T1_00021,15.77
MAT_T0_04500,MAT_T1_05475,18.24
MAT_T0_04500,MAT_T1_04227,5.75
MAT_T0_04541,MAT_T1_04827,14.38
MAT_T0_04561,MAT_T1_00155,11.84
MAT_T0_04561,MAT_T1_03373,2.7
MAT_T0_04561,MAT_T1_06540,19.64
MAT_T0_04561,MAT_T1_06827,10.14
MAT_T0_04561,MAT_T1_06314,11.08
MAT_T0_04584,MAT_T1_00246,8.25
MAT_T0_04613,MAT_T1_06422,18.83
MAT_T0_04701,MAT_T1_04130,5.39
MAT_T0_04701,MAT_T1_04829,9.59
MAT_T0_04701,MAT_T1_06959,19.58
MAT_T0_04726,MAT_T1_06145,16.22
MAT_T0_04726,MAT_T1_04227,15.47
MAT_T0_04726,MAT_T1_01171,9.7
MAT_T0_04726,MAT_T1_00447,9.21
MAT_T0_04740,MAT_T1_02359,11.78
MAT_T0_04740,MAT_T1_01819,9.34
MAT_T0_04740,MAT_T1_00555,4.01
MAT_T0_04740,MAT_T1_03994,6.07
MAT_T0_04740,MAT_T1_05287,7.9
MAT_T0_04740,MAT_T1_04180,19.7
MAT_T0_04747,MAT_T1_01070,13.63
MAT_T0_04796,MAT_T1_06678,18.39
MAT_T0_04796,MAT_T1_03994,9.43
MAT_T0_04796,MAT_T1_03966,4.71
MAT_T0_04819,MAT_T1_05077,3.25
MAT_T0_04819,MAT_T1_04864,13.94
MAT_T0_04819,MAT_T1_00056,6.86
MAT_T0_04821,MAT_T1_06473,12.88
MAT_T0_04821,MAT_T1_01032,4.47
MAT_T0_04821,MAT_T1_04862,16.9
MAT_T0_04821,MAT_T1_05179,8.86
MAT_T0_04821,MAT_T1_02171,16.53
MAT_T0_04822,MAT_T1_06151,14.05
MAT_T0_04822,MAT_T1_04499,8.98
MAT_T0_04822,MAT_T1_05277,2.19
MAT_T0_04822,MAT_T1_03750,18.63
MAT_T0_04822,MAT_T1_04320,10.95
MAT_T0_04822,MAT_T1_05837,13.8
MAT_T0_04822,MAT_T1_05610,10.01
MAT_T0_04822,MAT_T1_06627,18.89
MAT_T0_04871,MAT_T1_05180,8.19
MAT_T0_04890,MAT_T1_04994,19.03
MAT_T0_04890,MAT_T1_06206,18.4
MAT_T0_04890,MAT_T1_03165,19.86
MAT_T0_04890,MAT_T1_02220,8.8
MAT_T0_04906,MAT_T1_02913,17.79
MAT_T0_04926,MAT_T1_00494,8.27
MAT_T0_04926,MAT_T1_01774,3.86
MAT_T0_04952,MAT_T1_04235,16.95
MAT_T0_05045,MAT_T1_06807,12.3
MAT_T0_05045,MAT_T1_04499,16.36
MAT_T0_05045,MAT_T1_03853,16.17
MAT_T0_05081,MAT_T1_03651,13.46
MAT_T0_05081,MAT_T1_05438,8.36
MAT_T0_05081,MAT_T1_04658,12.76
MAT_T0_05109,MAT_T1_06144,7.72
MAT_T0_05109,MAT_T1_06588,12.94
MAT_T0_05109,MAT_T1_02855,15.03
MAT_T0_05109,MAT_T1_04643,6.23
MAT_T0_05109,MAT_T1_00771,9.42
MAT_T0_05109,MAT_T1_03828,5.8
MAT_T0_05122,MAT_T1_03527,1.69
MAT_T0_05122,MAT_T1_06694,13.13
MAT_T0_05194,MAT_T1_02712,9.41
MAT_T0_05194,MAT_T1_00218,4.22
MAT_T0_05194,MAT_T1_03995,13.3
MAT_T0_05194,MAT_T1_02582,11.62
MAT_T0_05197,MAT_T1_02940,17.69
MAT_T0_05197,MAT_T1_05460,13.19
MAT_T0_05197,MAT_T1_06404,5.92
MAT_T0_05197,MAT_T1_04246,17.67
MAT_T0_05197,MAT_T1_03464,5.5
MAT_T0_05237,MAT_T1_03828,10.97
MAT_T0_05237,MAT_T1_03080,8.12
MAT_T0_05237,MAT_T1_05853,11.11
MAT_T0_05237,MAT_T1_00328,4.78
MAT_T0_05237,MAT_T1_05010,11.14
MAT_T0_05255,MAT_T1_04285,8.73
MAT_T0_05255,MAT_T1_06126,8.22
MAT_T0_05255,MAT_T1_01916,19.54
MAT_T0_05255,MAT_T1_01886,10.97
MAT_T0_05255,MAT_T1_06338,14.24
MAT_T0_05255,MAT_T1_01190,6.26
MAT_T0_05255,MAT_T1_02637,15.84
MAT_T0_05256,MAT_T1_04964,7.68
MAT_T0_05256,MAT_T1_02313,14.71
MAT_T0_05256,MAT_T1_04789,8.34
MAT_T0_05256,MAT_T1_02197,4.36
MAT_T0_05256,MAT_T1_00522,19.8
MAT_T0_05256,MAT_T1_02964,5.89
MAT_T0_05256,MAT_T1_00908,1.56
MAT_T0_05272,MAT_T1_01062,17.52
MAT_T0_05272,MAT_T1_00447,9.59
MAT_T0_05272,MAT_T1_01401,12.05
MAT_T0_05272,MAT_T1_04340,4.91
MAT_T0_05272,MAT_T1_03947,17.93
MAT_T0_05272,MAT_T1_05419,18.57
MAT_T0_05272,MAT_T1_02431,9.88
MAT_T0_05282,MAT_T1_06694,17.41
MAT_T0_05282,MAT_T1_04516,15.17
MAT_T0_05282,MAT_T1_02857,5.71
MAT_T0_05282,MAT_T1_04227,17.16
MAT_T0_05284,MAT_T1_01364,18.17
MAT_T0_05294,MAT_T1_02056,16.62
MAT_T0_05296,MAT_T1_06036,6.02
MAT_T0_05296,MAT_T1_06475,7.38
MAT_T0_05296,MAT_T1_04927,3.79
MAT_T0_05299,MAT_T1_00502,6.39
MAT_T0_05299,MAT_T1_06082,16.5
MAT_T0_05320,MAT_T1_00502,12.94
MAT_T0_05320,MAT_T1_00912,9.29
MAT_T0_05320,MAT_T1_00201,10.18
MAT_T0_05320,MAT_T1_01851,11.13
MAT_T0_05321,MAT_T1_06251,12.25
MAT_T0_05321,MAT_T1_03602,9.77
MAT_T0_05321,MAT_T1_01150,11.75
MAT_T0_05321,MAT_T1_04195,9.92
MAT_T0_05321,MAT_T1_03191,10.85
MAT_T0_05321,MAT_T1_05438,19.92
MAT_T0_05321,MAT_T1_02832,17.4
MAT_T0_05329,MAT_T1_00212,9.5
MAT_T0_05329,MAT_T1_04516,13.45
MAT_T0_05329,MAT_T1_00908,6.12
MAT_T0_05329,MAT_T1_02835,18.98
MAT_T0_05329,MAT_T1_02681,11.03
MAT_T0_05329,MAT_T1_02236,5.0
MAT_T0_05329,MAT_T1_03566,7.49
MAT_T0_05349,MAT_T1_03791,15.45
MAT_T0_05349,MAT_T1_06967,1.55
MAT_T0_05349,MAT_T1_06627,8.67
MAT_T0_05349,MAT_T1_01868,11.03
MAT_T0_05349,MAT_T1_04367,7.35
MAT_T0_05349,MAT_T1_00297,15.37
MAT_T0_05349,MAT_T1_01878,2.15
MAT_T0_05352,MAT_T1_00870,17.08
MAT_T0_05352,MAT_T1_06611,14.29
MAT_T0_05380,MAT_T1_01184,17.78
MAT_T0_05380,MAT_T1_01639,8.58
MAT_T0_05380,MAT_T1_06285,2.8
MAT_T0_05380,MAT_T1_01867,5.15
MAT_T0_05380,MAT_T1_02568,3.09
MAT_T0_05416,MAT_T1_01908,19.34
MAT_T0_05416,MAT_T1_05108,19.24
MAT_T0_05416,MAT_T1_04829,2.95
MAT_T0_05416,MAT_T1_02712,14.99
MAT_T0_05416,MAT_T1_03994,4.93
MAT_T0_05416,MAT_T1_06283,18.35
MAT_T0_05416,MAT_T1_06659,10.47
MAT_T0_05416,MAT_T1_06178,18.77
MAT_T0_05416,MAT_T1_05452,9.47
MAT_T0_05420,MAT_T1_03651,18.42
MAT_T0_05432,MAT_T1_05244,15.79
MAT_T0_05446,MAT_T1_00100,10.3
MAT_T0_05447,MAT_T1_00656,12.93
MAT_T0_05447,MAT_T1_00435,15.32
MAT_T0_05476,MAT_T1_06627,7.9
MAT_T0_05495,MAT_T1_00289,19.35
MAT_T0_05495,MAT_T1_04516,11.03
MAT_T0_05495,MAT_T1_02873,15.47
MAT_T0_05495,MAT_T1_00391,13.93
MAT_T0_05495,MAT_T1_05124,6.73
MAT_T0_05495,MAT_T1_00344,11.09
MAT_T0_05509,MAT_T1_02884,19.41
MAT_T0_05509,MAT_T1_05388,16.31
MAT_T0_05525,MAT_T1_02413,9.22
MAT_T0_05525,MAT_T1_02723,17.46
MAT_T0_05525,MAT_T1_05434,13.54
MAT_T0_05525,MAT_T1_03853,14.11
MAT_T0_05525,MAT_T1_04834,1.14
MAT_T0_05525,MAT_T1_02226,6.53
MAT_T0_05528,MAT_T1_02832,4.59
MAT_T0_05528,MAT_T1_06486,17.47
MAT_T0_05528,MAT_T1_01307,11.53
MAT_T0_05528,MAT_T1_04994,16.56
MAT_T0_05528,MAT_T1_01877,5.65
MAT_T0_05528,MAT_T1_05407,13.6
MAT_T0_05528,MAT_T1_00566,8.41
MAT_T0_05528,MAT_T1_06443,19.73
MAT_T0_05528,MAT_T1_00099,5.67
MAT_T0_05553,MAT_T1_00844,7.19
MAT_T0_05553,MAT_T1_04522,12.86
MAT_T0_05553,MAT_T1_05110,16.74
MAT_T0_05553,MAT_T1_05439,19.02
MAT_T0_05561,MAT_T1_02873,17.89
MAT_T0_05588,MAT_T1_05824,18.12
MAT_T0_05588,MAT_T1_05926,19.93
MAT_T0_05588,MAT_T1_06827,12.16
MAT_T0_05588,MAT_T1_06045,1.46
MAT_T0_05636,MAT_T1_01878,1.64
MAT_T0_05636,MAT_T1_06511,12.9
MAT_T0_05649,MAT_T1_04024,12.87
MAT_T0_05649,MAT_T1_04564,2.03
MAT_T0_05649,MAT_T1_00034,15.12
MAT_T0_05649,MAT_T1_03761,4.02
MAT_T0_05649,MAT_T1_01574,16.83
MAT_T0_05649,MAT_T1_04497,13.33
MAT_T0_05649,MAT_T1_06475,18.08
MAT_T0_05651,MAT_T1_06338,8.24
MAT_T0_05651,MAT_T1_06283,5.16
MAT_T0_05651,MAT_T1_06827,19.23
MAT_T0_05651,MAT_T1_06490,16.63
MAT_T0_05651,MAT_T1_04278,4.14
MAT_T0_05667,MAT_T1_02627,1.56
MAT_T0_05667,MAT_T1_03919,12.35
MAT_T0_05667,MAT_T1_04265,12.27
MAT_T0_05667,MAT_T1_03867,16.26
MAT_T0_05667,MAT_T1_02855,6.23
MAT_T0_05667,MAT_T1_00026,16.1
MAT_T0_05667,MAT_T1_02608,2.14
MAT_T0_05693,MAT_T1_01856,3.23
MAT_T0_05693,MAT_T1_04835,17.46
MAT_T0_05693,MAT_T1_02190,12.93
MAT_T0_05693,MAT_T1_01669,7.79
MAT_T0_05693,MAT_T1_00240,2.77
MAT_T0_05694,MAT_T1_03600,4.81
MAT_T0_05694,MAT_T1_00029,13.62
MAT_T0_05694,MAT_T1_00212,11.1
MAT_T0_05694,MAT_T1_03159,14.3
MAT_T0_05694,MAT_T1_01293,15.4
MAT_T0_05707,MAT_T1_04150,15.85
MAT_T0_05707,MAT_T1_05434,1.62
MAT_T0_05707,MAT_T1_01265,5.51
MAT_T0_05707,MAT_T1_00522,19.39
MAT_T0_05707,MAT_T1_03210,18.28
MAT_T0_05707,MAT_T1_05523,7.59
MAT_T0_05707,MAT_T1_01231,11.08
MAT_T0_05751,MAT_T1_04709,7.82
MAT_T0_05751,MAT_T1_02264,15.37
MAT_T0_05751,MAT_T1_05419,10.22
MAT_T0_05770,MAT_T1_04671,16.42
MAT_T0_05770,MAT_T1_02170,18.88
MAT_T0_05770,MAT_T1_06151,3.86
MAT_T0_05776,MAT_T1_03605,8.12
MAT_T0_05776,MAT_T1_06615,2.61
MAT_T0_05776,MAT_T1_03602,3.98
MAT_T0_05776,MAT_T1_02514,3.76
