material_id,description,base_unit
MAT_T1_00619,Battery_Pack_HighRange,EA
MAT_T4_00620,Copper_Foil,KG
MAT_T1_00621,Drive_Unit,EA
MAT_T4_00622,Nickel_Class1,KG
MAT_T4_00623,Nickel_Class1,KG
MAT_T3_00624,Cell_Cylindrical_4680,EA
MAT_T4_00625,Nickel_Class1,KG
MAT_T3_00626,Anode_Sheet,EA
MAT_T4_00627,Graphite_Synth,KG
MAT_T3_00628,Cell_Pouch,EA
MAT_T4_00629,Cobalt_Sulfate,KG
MAT_T3_00630,Cell_Cylindrical_4680,EA
MAT_T4_00631,Graphite_Synth,KG
MAT_T3_00632,Anode_Sheet,EA
MAT_T3_00633,Cell_Pouch,EA
MAT_T4_00634,Lithium_Hydroxide,KG
MAT_T4_00635,Cobalt_Sulfate,KG
MAT_T3_00636,Cell_Pouch,EA
MAT_T2_00637,Cooling_Plate,EA
MAT_T3_00638,Cell_Pouch,EA
MAT_T4_00639,Copper_Foil,KG
MAT_T4_00640,Lithium_Hydroxide,KG
MAT_T4_00641,Copper_Foil,KG
MAT_T0_00642,EV_SUV,EA
MAT_T3_00643,Anode_Sheet,EA
MAT_T3_00644,Cell_Pouch,EA
MAT_T4_00645,Nickel_Class1,KG
MAT_T0_00646,EV_Truck,EA
MAT_T4_00647,Copper_Foil,KG
MAT_T3_00648,Cell_Cylindrical_4680,EA
MAT_T2_00649,BMS_Circuit,EA
MAT_T2_00650,BMS_Circuit,EA
MAT_T2_00651,Module_LFP,EA
MAT_T3_00652,Cell_Cylindrical_4680,EA
MAT_T1_00653,Inverter_Assy,EA
MAT_T2_00654,Module_NMC,EA
MAT_T4_00655,Cobalt_Sulfate,KG
MAT_T1_00656,Drive_Unit,EA
MAT_T2_00657,Module_LFP,EA
MAT_T3_00658,Cell_Cylindrical_4680,EA
MAT_T3_00659,Anode_Sheet,EA
MAT_T4_00660,Graphite_Synth,KG
MAT_T3_00661,Cell_Cylindrical_4680,EA
MAT_T4_00662,Nickel_Class1,KG
MAT_T3_00663,Cell_Prismatic,EA
MAT_T1_00664,Drive_Unit,EA
MAT_T2_00665,Module_NMC,EA
MAT_T3_00666,Anode_Sheet,EA
MAT_T3_00667,Anode_Sheet,EA
MAT_T4_00668,Copper_Foil,KG
MAT_T3_00669,Cell_Pouch,EA
MAT_T3_00670,Cell_Pouch,EA
MAT_T2_00671,Module_LFP,EA
MAT_T2_00672,Cooling_Plate,EA
MAT_T3_00673,Cell_Cylindrical_4680,EA
MAT_T3_00674,Cell_Cylindrical_4680,EA
MAT_T3_00675,Anode_Sheet,EA
MAT_T2_00676,BMS_Circuit,EA
MAT_T4_00677,Copper_Foil,KG
MAT_T4_00678,Lithium_Hydroxide,KG
MAT_T2_00679,Cooling_Plate,EA
MAT_T3_00680,Cell_Cylindrical_4680,EA
MAT_T4_00681,Lithium_Hydroxide,KG
MAT_T2_00682,BMS_Circuit,EA
MAT_T3_00683,Cell_Pouch,EA
MAT_T1_00684,Inverter_Assy,EA
MAT_T3_00685,Cell_Pouch,EA
MAT_T1_00686,Battery_Pack_HighRange,EA
MAT_T4_00687,Copper_Foil,KG
MAT_T4_00688,Lithium_Hydroxide,KG
MAT_T4_00689,Graphite_Synth,KG
MAT_T4_00690,Lithium_Hydroxide,KG
MAT_T3_00691,Cell_Prismatic,EA
MAT_T3_00692,Anode_Sheet,EA
MAT_T4_00693,Graphite_Synth,KG
MAT_T4_00694,Lithium_Hydroxide,KG
MAT_T3_00695,Anode_Sheet,EA
MAT_T4_00696,Nickel_Class1,KG
MAT_T3_00697,Cell_Prismatic,EA
MAT_T3_00698,Cell_Pouch,EA
MAT_T3_00699,Cell_Pouch,EA
MAT_T2_00700,Module_LFP,EA
MAT_T0_00701,EV_Sedan,EA
MAT_T2_00702,Module_LFP,EA
MAT_T3_00703,Cell_Cylindrical_4680,EA
MAT_T3_00704,Cell_Cylindrical_4680,EA
MAT_T3_00705,Cell_Pouch,EA
MAT_T4_00706,Graphite_Synth,KG
MAT_T3_00707,Cell_Prismatic,EA
MAT_T3_00708,Anode_Sheet,EA
MAT_T1_00709,Battery_Pack_Std,EA
MAT_T0_00710,EV_SUV,EA
MAT_T4_00711,Cobalt_Sulfate,KG
MAT_T3_00712,Cell_Cylindrical_4680,EA
MAT_T4_00713,Lithium_Hydroxide,KG
MAT_T1_00714,Battery_Pack_HighRange,EA
MAT_T3_00715,Anode_Sheet,EA
MAT_T2_00716,Module_LFP,EA
MAT_T2_00717,Cooling_Plate,EA
MAT_T0_00718,EV_Sedan,EA
MAT_T1_00719,Inverter_Assy,EA
MAT_T2_00720,Cooling_Plate,EA
MAT_T1_00721,Battery_Pack_Std,EA
MAT_T4_00722,Lithium_Hydroxide,KG
MAT_T2_00723,Module_NMC,EA
MAT_T1_00724,Battery_Pack_HighRange,EA
MAT_T2_00725,BMS_Circuit,EA
MAT_T3_00726,Anode_Sheet,EA
MAT_T1_00727,Inverter_Assy,EA
MAT_T4_00728,Cobalt_Sulfate,KG
MAT_T4_00729,Cobalt_Sulfate,KG
MAT_T2_00730,Module_LFP,EA
MAT_T3_00731,Cell_Pouch,EA
MAT_T0_00732,EV_Sedan,EA
MAT_T3_00733,Cell_Prismatic,EA
MAT_T3_00734,Cell_Cylindrical_4680,EA
MAT_T2_00735,Module_NMC,EA
MAT_T2_00736,Module_NMC,EA
MAT_T4_00737,Lithium_Hydroxide,KG
MAT_T3_00738,Cell_Cylindrical_4680,EA
MAT_T2_00739,Cooling_Plate,EA
MAT_T4_00740,Lithium_Hydroxide,KG
MAT_T3_00741,Anode_Sheet,EA
MAT_T4_00742,Cobalt_Sulfate,KG
MAT_T1_00743,Battery_Pack_Std,EA
MAT_T4_00744,Cobalt_Sulfate,KG
MAT_T4_00745,Lithium_Hydroxide,KG
MAT_T1_00746,Drive_Unit,EA
MAT_T4_00747,Graphite_Synth,KG
MAT_T3_00748,Cell_Pouch,EA
MAT_T4_00749,Copper_Foil,KG
MAT_T1_00750,Battery_Pack_Std,EA
MAT_T3_00751,Cell_Pouch,EA
MAT_T3_00752,Cell_Cylindrical_4680,EA
MAT_T4_00753,Cobalt_Sulfate,KG
MAT_T2_00754,Cooling_Plate,EA
MAT_T4_00755,Graphite_Synth,KG
MAT_T4_00756,Nickel_Class1,KG
MAT_T2_00757,Module_NMC,EA
MAT_T4_00758,Graphite_Synth,KG
MAT_T4_00759,Graphite_Synth,KG
MAT_T2_00760,Module_LFP,EA
MAT_T3_00761,Cell_Prismatic,EA
MAT_T3_00762,Cell_Cylindrical_4680,EA
MAT_T2_00763,Module_LFP,EA
MAT_T0_00764,EV_Truck,EA
MAT_T2_00765,Cooling_Plate,EA
MAT_T2_00766,Module_LFP,EA
MAT_T3_00767,Cell_Prismatic,EA
MAT_T2_00768,Module_NMC,EA
MAT_T4_00769,Nickel_Class1,KG
MAT_T4_00770,Nickel_Class1,KG
MAT_T1_00771,Inverter_Assy,EA
MAT_T4_00772,Lithium_Hydroxide,KG
MAT_T4_00773,Cobalt_Sulfate,KG
MAT_T4_00774,Copper_Foil,KG
MAT_T0_00775,EV_Truck,EA
MAT_T2_00776,BMS_Circuit,EA
MAT_T4_00777,Lithium_Hydroxide,KG
MAT_T4_00778,Graphite_Synth,KG
MAT_T4_00779,Graphite_Synth,KG
MAT_T4_00780,Copper_Foil,KG
MAT_T1_00781,Inverter_Assy,EA
MAT_T3_00782,Cell_Cylindrical_4680,EA
MAT_T2_00783,Module_NMC,EA
MAT_T2_00784,Module_LFP,EA
MAT_T4_00785,Nickel_Class1,KG
MAT_T1_00786,Battery_Pack_HighRange,EA
MAT_T3_00787,Cell_Cylindrical_4680,EA
MAT_T4_00788,Nickel_Class1,KG
MAT_T2_00789,BMS_Circuit,EA
MAT_T4_00790,Copper_Foil,KG
MAT_T4_00791,Nickel_Class1,KG
MAT_T3_00792,Cell_Pouch,EA
MAT_T2_00793,Cooling_Plate,EA
MAT_T2_00794,Module_LFP,EA
MAT_T3_00795,Cell_Cylindrical_4680,EA
MAT_T2_00796,BMS_Circuit,EA
MAT_T2_00797,Module_NMC,EA
MAT_T4_00798,Nickel_Class1,KG
MAT_T2_00799,BMS_Circuit,EA
MAT_T4_00800,Lithium_Hydroxide,KG
MAT_T0_00801,EV_Sedan,EA
MAT_T3_00802,Cell_Prismatic,EA
MAT_T4_00803,Cobalt_Sulfate,KG
MAT_T2_00804,BMS_Circuit,EA
MAT_T2_00805,Module_NMC,EA
MAT_T4_00806,Graphite_Synth,KG
MAT_T4_00807,Graphite_Synth,KG
MAT_T4_00808,Graphite_Synth,KG
MAT_T2_00809,BMS_Circuit,EA
MAT_T2_00810,Module_NMC,EA
MAT_T4_00811,Cobalt_Sulfate,KG
MAT_T4_00812,Lithium_Hydroxide,KG
MAT_T3_00813,Anode_Sheet,EA
MAT_T4_00814,Lithium_Hydroxide,KG
MAT_T3_00815,Cell_Cylindrical_4680,EA
MAT_T3_00816,Anode_Sheet,EA
MAT_T2_00817,BMS_Circuit,EA
MAT_T3_00818,Cell_Prismatic,EA
MAT_T3_00819,Anode_Sheet,EA
MAT_T0_00820,EV_SUV,EA
MAT_T3_00821,Cell_Prismatic,EA
MAT_T4_00822,Copper_Foil,KG
MAT_T4_00823,Nickel_Class1,KG
MAT_T3_00824,Cell_Cylindrical_4680,EA
MAT_T4_00825,Nickel_Class1,KG
MAT_T0_00826,EV_Truck,EA
MAT_T3_00827,Cell_Prismatic,EA
MAT_T4_00828,Graphite_Synth,KG
MAT_T3_00829,Cell_Pouch,EA
MAT_T2_00830,Module_NMC,EA
MAT_T1_00831,Inverter_Assy,EA
MAT_T4_00832,Nickel_Class1,KG
MAT_T3_00833,Cell_Prismatic,EA
MAT_T4_00834,Lithium_Hydroxide,KG
MAT_T3_00835,Cell_Prismatic,EA
MAT_T4_00836,Cobalt_Sulfate,KG
MAT_T4_00837,Nickel_Class1,KG
MAT_T4_00838,Nickel_Class1,KG
MAT_T3_00839,Cell_Prismatic,EA
MAT_T3_00840,Cell_Cylindrical_4680,EA
MAT_T4_00841,Cobalt_Sulfate,KG
MAT_T3_00842,Cell_Pouch,EA
MAT_T3_00843,Cell_Pouch,EA
MAT_T1_00844,Battery_Pack_Std,EA
MAT_T4_00845,Nickel_Class1,KG
MAT_T1_00846,Battery_Pack_Std,EA
MAT_T3_00847,Cell_Prismatic,EA
MAT_T3_00848,Cell_Prismatic,EA
MAT_T3_00849,Cell_Pouch,EA
MAT_T4_00850,Copper_Foil,KG
MAT_T1_00851,Battery_Pack_Std,EA
MAT_T3_00852,Cell_Cylindrical_4680,EA
MAT_T4_00853,Cobalt_Sulfate,KG
MAT_T4_00854,Lithium_Hydroxide,KG
MAT_T2_00855,Cooling_Plate,EA
MAT_T4_00856,Lithium_Hydroxide,KG
MAT_T4_00857,Lithium_Hydroxide,KG
MAT_T4_00858,Copper_Foil,KG
MAT_T3_00859,Cell_Prismatic,EA
MAT_T3_00860,Cell_Pouch,EA
MAT_T4_00861,Copper_Foil,KG
MAT_T4_00862,Lithium_Hydroxide,KG
MAT_T3_00863,Cell_Cylindrical_4680,EA
MAT_T2_00864,Module_LFP,EA
MAT_T3_00865,Anode_Sheet,EA
MAT_T3_00866,Anode_Sheet,EA
MAT_T2_00867,BMS_Circuit,EA
MAT_T2_00868,Module_NMC,EA
MAT_T4_00869,Nickel_Class1,KG
MAT_T1_00870,Battery_Pack_HighRange,EA
MAT_T4_00871,Graphite_Synth,KG
MAT_T2_00872,BMS_Circuit,EA
MAT_T2_00873,Module_NMC,EA
MAT_T1_00874,Drive_Unit,EA
MAT_T2_00875,BMS_Circuit,EA
MAT_T4_00876,Graphite_Synth,KG
MAT_T4_00877,Lithium_Hydroxide,KG
MAT_T2_00878,Module_LFP,EA
MAT_T3_00879,Cell_Cylindrical_4680,EA
MAT_T3_00880,Anode_Sheet,EA
MAT_T4_00881,Copper_Foil,KG
MAT_T4_00882,Graphite_Synth,KG
MAT_T3_00883,Anode_Sheet,EA
MAT_T4_00884,Lithium_Hydroxide,KG
MAT_T4_00885,Cobalt_Sulfate,KG
MAT_T0_00886,EV_Sedan,EA
MAT_T3_00887,Cell_Pouch,EA
MAT_T4_00888,Lithium_Hydroxide,KG
MAT_T4_00889,Copper_Foil,KG
MAT_T3_00890,Cell_Cylindrical_4680,EA
MAT_T3_00891,Cell_Pouch,EA
MAT_T2_00892,Module_LFP,EA
MAT_T3_00893,Anode_Sheet,EA
MAT_T4_00894,Graphite_Synth,KG
MAT_T3_00895,Cell_Pouch,EA
MAT_T4_00896,Graphite_Synth,KG
MAT_T4_00897,Graphite_Synth,KG
MAT_T2_00898,Cooling_Plate,EA
MAT_T3_00899,Anode_Sheet,EA
MAT_T3_00900,Cell_Prismatic,EA
MAT_T4_00901,Graphite_Synth,KG
MAT_T2_00902,BMS_Circuit,EA
MAT_T3_00903,Cell_Prismatic,EA
MAT_T4_00904,Copper_Foil,KG
MAT_T3_00905,Cell_Pouch,EA
MAT_T4_00906,Lithium_Hydroxide,KG
MAT_T4_00907,Nickel_Class1,KG
MAT_T1_00908,Battery_Pack_HighRange,EA
MAT_T2_00909,Module_LFP,EA
MAT_T4_00910,Copper_Foil,KG
MAT_T4_00911,Lithium_Hydroxide,KG
MAT_T1_00912,Inverter_Assy,EA
MAT_T0_00913,EV_Truck,EA
MAT_T2_00914,Module_NMC,EA
MAT_T4_00915,Nickel_Class1,KG
MAT_T2_00916,Cooling_Plate,EA
MAT_T3_00917,Cell_Prismatic,EA
MAT_T4_00918,Nickel_Class1,KG
MAT_T0_00919,EV_Truck,EA
MAT_T3_00920,Cell_Prismatic,EA
MAT_T2_00921,BMS_Circuit,EA
MAT_T4_00922,Copper_Foil,KG
MAT_T2_00923,Module_LFP,EA
MAT_T4_00924,Nickel_Class1,KG
MAT_T4_00925,Cobalt_Sulfate,KG
MAT_T2_00926,Cooling_Plate,EA
MAT_T0_00927,EV_Sedan,EA
MAT_T3_00928,Cell_Cylindrical_4680,EA
MAT_T2_00929,Cooling_Plate,EA
MAT_T4_00930,Copper_Foil,KG
MAT_T4_00931,Graphite_Synth,KG
MAT_T3_00932,Cell_Pouch,EA
MAT_T3_00933,Cell_Prismatic,EA
MAT_T3_00934,Cell_Pouch,EA
MAT_T4_00935,Nickel_Class1,KG
MAT_T3_00936,Cell_Cylindrical_4680,EA
MAT_T2_00937,Module_NMC,EA
MAT_T2_00938,Cooling_Plate,EA
MAT_T3_00939,Cell_Prismatic,EA
MAT_T3_00940,Cell_Prismatic,EA
MAT_T3_00941,Cell_Cylindrical_4680,EA
MAT_T1_00942,Drive_Unit,EA
MAT_T4_00943,Nickel_Class1,KG
MAT_T2_00944,Module_LFP,EA
MAT_T2_00945,Module_NMC,EA
MAT_T3_00946,Cell_Prismatic,EA
MAT_T2_00947,BMS_Circuit,EA
MAT_T3_00948,Cell_Prismatic,EA
MAT_T3_00949,Anode_Sheet,EA
MAT_T3_00950,Anode_Sheet,EA
MAT_T3_00951,Cell_Cylindrical_4680,EA
MAT_T2_00952,BMS_Circuit,EA
MAT_T2_00953,Module_LFP,EA
MAT_T4_00954,Cobalt_Sulfate,KG
MAT_T3_00955,Cell_Pouch,EA
MAT_T3_00956,Cell_Prismatic,EA
MAT_T0_00957,EV_Sedan,EA
MAT_T3_00958,Cell_Pouch,EA
MAT_T3_00959,Anode_Sheet,EA
MAT_T3_00960,Anode_Sheet,EA
MAT_T4_00961,Cobalt_Sulfate,KG
MAT_T2_00962,Cooling_Plate,EA
MAT_T2_00963,Module_LFP,EA
MAT_T4_00964,Nickel_Class1,KG
MAT_T4_00965,Nickel_Class1,KG
MAT_T1_00966,Inverter_Assy,EA
MAT_T3_00967,Cell_Prismatic,EA
MAT_T2_00968,Cooling_Plate,EA
MAT_T1_00969,Drive_Unit,EA
MAT_T2_00970,Module_LFP,EA
MAT_T1_00971,Battery_Pack_Std,EA
MAT_T4_00972,Nickel_Class1,KG
MAT_T3_00973,Cell_Cylindrical_4680,EA
MAT_T1_00974,Inverter_Assy,EA
MAT_T0_00975,EV_SUV,EA
MAT_T4_00976,Graphite_Synth,KG
MAT_T2_00977,Cooling_Plate,EA
MAT_T3_00978,Cell_Cylindrical_4680,EA
MAT_T2_00979,BMS_Circuit,EA
MAT_T3_00980,Cell_Prismatic,EA
MAT_T2_00981,Cooling_Plate,EA
MAT_T1_00982,Battery_Pack_Std,EA
MAT_T2_00983,BMS_Circuit,EA
MAT_T2_00984,Module_NMC,EA
MAT_T3_00985,Cell_Cylindrical_4680,EA
MAT_T4_00986,Graphite_Synth,KG
MAT_T2_00987,Cooling_Plate,EA
MAT_T0_00988,EV_SUV,EA
MAT_T3_00989,Cell_Cylindrical_4680,EA
MAT_T3_00990,Cell_Pouch,EA
MAT_T4_00991,Lithium_Hydroxide,KG
MAT_T3_00992,Cell_Pouch,EA
MAT_T3_00993,Cell_Pouch,EA
MAT_T3_00994,Cell_Pouch,EA
MAT_T4_00995,Nickel_Class1,KG
MAT_T4_00996,Nickel_Class1,KG
MAT_T2_00997,Cooling_Plate,EA
MAT_T2_00998,BMS_Circuit,EA
MAT_T2_00999,Module_NMC,EA
MAT_T3_01000,Anode_Sheet,EA
MAT_T4_01001,Graphite_Synth,KG
MAT_T3_01002,Anode_Sheet,EA
MAT_T1_01003,Battery_Pack_Std,EA
MAT_T4_01004,Cobalt_Sulfate,KG
MAT_T4_01005,Copper_Foil,KG
MAT_T2_01006,Module_LFP,EA
MAT_T4_01007,Graphite_Synth,KG
MAT_T3_01008,Anode_Sheet,EA
MAT_T4_01009,Lithium_Hydroxide,KG
MAT_T4_01010,Lithium_Hydroxide,KG
MAT_T3_01011,Cell_Prismatic,EA
MAT_T4_01012,Graphite_Synth,KG
MAT_T4_01013,Copper_Foil,KG
MAT_T3_01014,Cell_Prismatic,EA
MAT_T2_01015,Module_NMC,EA
MAT_T4_01016,Lithium_Hydroxide,KG
MAT_T2_01017,Cooling_Plate,EA
MAT_T3_01018,Cell_Cylindrical_4680,EA
MAT_T4_01019,Cobalt_Sulfate,KG
MAT_T4_01020,Graphite_Synth,KG
MAT_T3_01021,Cell_Pouch,EA
MAT_T2_01022,Module_NMC,EA
MAT_T3_01023,Anode_Sheet,EA
MAT_T2_01024,Module_LFP,EA
MAT_T2_01025,Module_NMC,EA
MAT_T4_01026,Lithium_Hydroxide,KG
MAT_T2_01027,Module_NMC,EA
MAT_T3_01028,Anode_Sheet,EA
MAT_T3_01029,Cell_Prismatic,EA
MAT_T4_01030,Graphite_Synth,KG
MAT_T3_01031,Cell_Cylindrical_4680,EA
MAT_T1_01032,Battery_Pack_HighRange,EA
MAT_T1_01033,Battery_Pack_HighRange,EA
MAT_T3_01034,Anode_Sheet,EA
MAT_T3_01035,Cell_Pouch,EA
MAT_T3_01036,Cell_Prismatic,EA
MAT_T3_01037,Cell_Cylindrical_4680,EA
MAT_T1_01038,Inverter_Assy,EA
MAT_T3_01039,Anode_Sheet,EA
MAT_T3_01040,Cell_Cylindrical_4680,EA
MAT_T1_01041,Inverter_Assy,EA
MAT_T1_01042,Battery_Pack_HighRange,EA
MAT_T1_01043,Drive_Unit,EA
MAT_T1_01044,Inverter_Assy,EA
MAT_T3_01045,Cell_Prismatic,EA
MAT_T2_01046,Module_NMC,EA
MAT_T2_01047,Module_NMC,EA
MAT_T2_01048,Module_LFP,EA
MAT_T4_01049,Graphite_Synth,KG
MAT_T4_01050,Graphite_Synth,KG
MAT_T2_01051,Cooling_Plate,EA
MAT_T2_01052,Cooling_Plate,EA
MAT_T2_01053,BMS_Circuit,EA
MAT_T3_01054,Anode_Sheet,EA
MAT_T0_01055,EV_Sedan,EA
MAT_T4_01056,Lithium_Hydroxide,KG
MAT_T3_01057,Anode_Sheet,EA
MAT_T4_01058,Nickel_Class1,KG
MAT_T2_01059,Module_NMC,EA
MAT_T4_01060,Nickel_Class1,KG
MAT_T4_01061,Copper_Foil,KG
MAT_T1_01062,Drive_Unit,EA
MAT_T3_01063,Anode_Sheet,EA
MAT_T2_01064,Cooling_Plate,EA
MAT_T2_01065,Module_LFP,EA
MAT_T2_01066,Module_NMC,EA
MAT_T3_01067,Anode_Sheet,EA
MAT_T3_01068,Cell_Cylindrical_4680,EA
MAT_T4_01069,Copper_Foil,KG
MAT_T1_01070,Battery_Pack_HighRange,EA
MAT_T4_01071,Nickel_Class1,KG
MAT_T2_01072,BMS_Circuit,EA
MAT_T4_01073,Lithium_Hydroxide,KG
MAT_T2_01074,Module_LFP,EA
MAT_T1_01075,Battery_Pack_HighRange,EA
MAT_T4_01076,Cobalt_Sulfate,KG
MAT_T2_01077,Cooling_Plate,EA
MAT_T4_01078,Nickel_Class1,KG
MAT_T3_01079,Cell_Cylindrical_4680,EA
MAT_T3_01080,Cell_Prismatic,EA
MAT_T3_01081,Cell_Pouch,EA
MAT_T4_01082,Nickel_Class1,KG
MAT_T1_01083,Inverter_Assy,EA
MAT_T4_01084,Copper_Foil,KG
MAT_T4_01085,Graphite_Synth,KG
MAT_T1_01086,Drive_Unit,EA
MAT_T1_01087,Inverter_Assy,EA
MAT_T4_01088,Lithium_Hydroxide,KG
MAT_T3_01089,Cell_Prismatic,EA
MAT_T3_01090,Cell_Cylindrical_4680,EA
MAT_T1_01091,Battery_Pack_HighRange,EA
MAT_T3_01092,Cell_Prismatic,EA
MAT_T1_01093,Inverter_Assy,EA
MAT_T3_01094,Cell_Pouch,EA
MAT_T4_01095,Graphite_Synth,KG
MAT_T2_01096,Cooling_Plate,EA
MAT_T3_01097,Cell_Cylindrical_4680,EA
MAT_T4_01098,Cobalt_Sulfate,KG
MAT_T4_01099,Cobalt_Sulfate,KG
MAT_T4_01100,Copper_Foil,KG
MAT_T3_01101,Cell_Prismatic,EA
MAT_T4_01102,Nickel_Class1,KG
MAT_T0_01103,EV_SUV,EA
MAT_T1_01104,Battery_Pack_HighRange,EA
MAT_T2_01105,Module_NMC,EA
MAT_T3_01106,Cell_Cylindrical_4680,EA
MAT_T4_01107,Cobalt_Sulfate,KG
MAT_T2_01108,Module_NMC,EA
MAT_T4_01109,Lithium_Hydroxide,KG
MAT_T4_01110,Graphite_Synth,KG
MAT_T3_01111,Anode_Sheet,EA
MAT_T3_01112,Anode_Sheet,EA
MAT_T3_01113,Anode_Sheet,EA
MAT_T2_01114,Module_NMC,EA
MAT_T1_01115,Battery_Pack_HighRange,EA
MAT_T4_01116,Lithium_Hydroxide,KG
MAT_T1_01117,Battery_Pack_HighRange,EA
MAT_T1_01118,Battery_Pack_Std,EA
MAT_T4_01119,Nickel_Class1,KG
MAT_T2_01120,Module_NMC,EA
MAT_T4_01121,Lithium_Hydroxide,KG
MAT_T2_01122,BMS_Circuit,EA
MAT_T3_01123,Cell_Pouch,EA
MAT_T2_01124,Cooling_Plate,EA
MAT_T2_01125,Module_NMC,EA
MAT_T3_01126,Anode_Sheet,EA
MAT_T4_01127,Cobalt_Sulfate,KG
MAT_T3_01128,Anode_Sheet,EA
MAT_T4_01129,Nickel_Class1,KG
MAT_T0_01130,EV_SUV,EA
MAT_T3_01131,Cell_Cylindrical_4680,EA
MAT_T3_01132,Cell_Pouch,EA
MAT_T4_01133,Copper_Foil,KG
MAT_T0_01134,EV_Truck,EA
MAT_T3_01135,Cell_Prismatic,EA
MAT_T4_01136,Copper_Foil,KG
MAT_T2_01137,BMS_Circuit,EA
MAT_T4_01138,Lithium_Hydroxide,KG
MAT_T0_01139,EV_Sedan,EA
MAT_T4_01140,Nickel_Class1,KG
MAT_T4_01141,Cobalt_Sulfate,KG
MAT_T4_01142,Nickel_Class1,KG
MAT_T3_01143,Cell_Pouch,EA
MAT_T0_01144,EV_SUV,EA
MAT_T4_01145,Lithium_Hydroxide,KG
MAT_T3_01146,Cell_Cylindrical_4680,EA
MAT_T0_01147,EV_SUV,EA
MAT_T4_01148,Nickel_Class1,KG
MAT_T3_01149,Anode_Sheet,EA
MAT_T1_01150,Battery_Pack_HighRange,EA
MAT_T2_01151,Module_NMC,EA
MAT_T1_01152,Battery_Pack_HighRange,EA
MAT_T3_01153,Cell_Cylindrical_4680,EA
MAT_T3_01154,Anode_Sheet,EA
MAT_T3_01155,Cell_Prismatic,EA
MAT_T4_01156,Cobalt_Sulfate,KG
MAT_T4_01157,Graphite_Synth,KG
MAT_T3_01158,Cell_Prismatic,EA
MAT_T0_01159,EV_Sedan,EA
MAT_T4_01160,Nickel_Class1,KG
MAT_T3_01161,Cell_Pouch,EA
MAT_T3_01162,Cell_Pouch,EA
MAT_T3_01163,Cell_Pouch,EA
MAT_T3_01164,Cell_Cylindrical_4680,EA
MAT_T4_01165,Graphite_Synth,KG
MAT_T1_01166,Battery_Pack_HighRange,EA
MAT_T4_01167,Graphite_Synth,KG
MAT_T0_01168,EV_SUV,EA
MAT_T4_01169,Cobalt_Sulfate,KG
MAT_T1_01170,Battery_Pack_HighRange,EA
MAT_T1_01171,Inverter_Assy,EA
MAT_T2_01172,Cooling_Plate,EA
MAT_T3_01173,Cell_Cylindrical_4680,EA
MAT_T2_01174,BMS_Circuit,EA
MAT_T3_01175,Cell_Cylindrical_4680,EA
MAT_T3_01176,Cell_Cylindrical_4680,EA
MAT_T0_01177,EV_Truck,EA
MAT_T2_01178,Module_LFP,EA
MAT_T4_01179,Copper_Foil,KG
MAT_T4_01180,Lithium_Hydroxide,KG
MAT_T4_01181,Graphite_Synth,KG
MAT_T4_01182,Graphite_Synth,KG
MAT_T2_01183,Module_LFP,EA
MAT_T1_01184,Inverter_Assy,EA
MAT_T2_01185,BMS_Circuit,EA
MAT_T4_01186,Lithium_Hydroxide,KG
MAT_T4_01187,Nickel_Class1,KG
MAT_T3_01188,Cell_Prismatic,EA
MAT_T0_01189,EV_Sedan,EA
MAT_T1_01190,Inverter_Assy,EA
MAT_T2_01191,Cooling_Plate,EA
MAT_T3_01192,Cell_Prismatic,EA
MAT_T1_01193,Battery_Pack_Std,EA
MAT_T4_01194,Graphite_Synth,KG
MAT_T3_01195,Cell_Prismatic,EA
MAT_T4_01196,Lithium_Hydroxide,KG
MAT_T4_01197,Lithium_Hydroxide,KG
MAT_T4_01198,Nickel_Class1,KG
MAT_T3_01199,Anode_Sheet,EA
MAT_T3_01200,Cell_Prismatic,EA
MAT_T3_01201,Anode_Sheet,EA
MAT_T3_01202,Cell_Pouch,EA
MAT_T3_01203,Cell_Prismatic,EA
MAT_T4_01204,Cobalt_Sulfate,KG
MAT_T4_01205,Cobalt_Sulfate,KG
MAT_T4_01206,Graphite_Synth,KG
MAT_T4_01207,Cobalt_Sulfate,KG
MAT_T2_01208,BMS_Circuit,EA
MAT_T1_01209,Battery_Pack_Std,EA
MAT_T3_01210,Cell_Pouch,EA
MAT_T3_01211,Cell_Cylindrical_4680,EA
MAT_T4_01212,Copper_Foil,KG
MAT_T3_01213,Cell_Cylindrical_4680,EA
MAT_T3_01214,Anode_Sheet,EA
MAT_T3_01215,Cell_Pouch,EA
MAT_T0_01216,EV_Sedan,EA
MAT_T3_01217,Cell_Prismatic,EA
MAT_T4_01218,Graphite_Synth,KG
MAT_T2_01219,BMS_Circuit,EA
MAT_T3_01220,Anode_Sheet,EA
MAT_T3_01221,Cell_Prismatic,EA
MAT_T2_01222,Cooling_Plate,EA
MAT_T1_01223,Inverter_Assy,EA
MAT_T4_01224,Nickel_Class1,KG
MAT_T3_01225,Cell_Cylindrical_4680,EA
MAT_T2_01226,Module_LFP,EA
MAT_T2_01227,Cooling_Plate,EA
MAT_T4_01228,Cobalt_Sulfate,KG
MAT_T3_01229,Anode_Sheet,EA
MAT_T3_01230,Anode_Sheet,EA
MAT_T1_01231,Battery_Pack_Std,EA
MAT_T4_01232,Nickel_Class1,KG
MAT_T3_01233,Anode_Sheet,EA
MAT_T2_01234,Module_NMC,EA
